from	to
D006333	35208
D010146	91125
D010146	2559907
D011565	237112
D004418	19666
D001991	82122
D012208	3002
D012393	6922
D001171	287734
D003924	314682
D003093	29917
D001991	23437
D001749	40048
D015658	195085
D004487	237027
D014552	7960
D001906	1722703
D006689	1147320
D006962	1876122
D013272	19477
D011618	2403
D000789	67108
D003093	10762
D007022	2204740
D020250	29398
D014581	236474
D008223	7005
D014581	236525
D009091	1720882
D010383	10459
D015535	214555
D004487	1545989
D003110	51499
D012772	1249590
D012628	9907
D017229	271743
D010146	6646
D006973	50166
D007022	221139
D010146	3339
D006940	37935
D000038	6922
D012221	221152
D001289	3287
D009332	430
D011655	67031
D006470	1796377
D014552	2187
D009293	7242
D002179	142434
D013290	18631
D015464	1828
D004696	1870193
D003928	3829
D011472	2015
D018410	82126
D004427	18600
D011552	142447
D000152	4780
D006356	283562
D017229	8984
D001282	8700
D014435	81981
D002006	9384
D008269	91351
D017180	19685
D006069	267342
D006333	21102
D003929	29421
D006974	6673
D015043	7646
D011565	90732
D010149	1298851
D004827	71227
D007022	3992
D000196	1297882
D012512	3002
D000172	221130
D013290	1546000
D010437	4919
D006973	118463
D015663	47622
D003371	236931
D010003	28199
D004374	258329
D001172	5781
D003877	163524
D017229	67518
D000544	314875
D013290	1926505
D013617	221139
D003924	73044
D003490	1426599
D004487	6916
D003865	72625
D006973	314592
D015451	1546028
D012221	19831
D011656	1114326
D001172	2273510
D003924	141626
D009059	142440
D010003	6677
D004942	42319
D001714	266856
D012640	7909
D001991	1490795
D007827	5032
D014552	37771
D013290	229367
D000152	83947
D001714	860647
D001228	7268
D001249	10864
D002289	1723738
D006560	73645
D006966	1760
D010146	1001
D005891	47686
D010300	282415
D006560	1000492
D011018	402429
D011565	25126
D009404	29917
D014552	7982
D010146	8785
D013290	10864
D003233	866
D012220	221140
D006069	7980
D007006	4986
D000172	1760
D006069	203118
D009404	10762
D013290	1299782
D000152	6064
